entity,title,body
node,How to make the CardView with rounded corners pls ?,I would like to make your carview to look like this : 
https://github.com/DenisMondon/material-design-library/blob/master/images/screen07.png

with rounded corners. Is it possible ?

thanks 

node,Text is always white,"When I use BigImageCard the description text is white, when I use SmallImageCard then the title is white, so the text is not visible to the user.

Any fix?
"
node,"In all classes of library function ""getCallback()"" is undefined.",""
node,Publish copybara to maven central,"Hi folks!

So we are gearing up to use this internally in a more than ""Jeffry runs it on his laptop occasionally"" sort of manner. We were curious if this project can get published to maven central so that we can fetch it (and new versions in the future) for use in stuff like Jenkins, etc...

Thanks again for all the great work, we've gotten a good amount of utility out of this and it's rad that you contributed this out to the open source world!"
node,made getLastAvailableToMigrate public for programmatic access,""
node,Expose time correction as a manual preference.,This allows it to be changed without a connection to the internet.  Addresses #6.

node,Added url load with Picasso,I added new behaviour where you can load a image from a url website sending a string to setDrawable.

node,Remove cards from List,How I can remove all cards from my list to refresh the list with a new cards?

node,Codes complications,"Hi, I would like to fork the app to make it generating longer codes of 8-16 characters including digits and letters (or even few words) Do you see it is easy to do based on this code or better to start from scratch?"
node,Files already exist in <location> when migrating a repo.,"Ok, back again :)

I was able to get copybara working using the copybara repo, and now I'm switching over to the @sonatype repo I want to migrate to a public one.

I'm running `copybara copy.bara.sky --force`

My copy.bara.sky looks like:

```
url = ""git@github.com:sonatype/INTERNAL_REPO.git""

core.workflow(
    name = ""default"",
    origin = git.origin(
        url = url,
        ref = ""master"",
    ),
    destination = git.destination(
        url = ""file:///tmp/foo"",
        fetch = ""master"",
        push = ""master"",
    ),
    destination_files = glob([""matthew/py-iq-reports/IQreport/**""], exclude = [""README_INTERNAL.txt""]),

    authoring = authoring.pass_thru(""Jeffry Hesse <jeffryxtron@gmail.com>""),
    transformations = [
	    core.move("""", """"),
	],
)
```

I end up with this:

```
764 jeffryhesse:IQreport (master *)$ copybara copy.bara.sky --force
Copybara source mover (Version: Unknown version)
Task: Git Origin: Initializing local repo
Enter passphrase for key '/Users/jeffryhesse/.ssh/id_rsa': 
WARN: Cannot find last imported revision, but proceeding because of --force flag
Task: Moving 
ERROR: Files already exist in /Users/jeffryhesse/copybara/temp/workdir2564596437170999916/checkout:
```

I've truncated the filelist since it's a lot of internal stuff, plus likely not going to give much actual detail on the issue. I'm not sure what's quite going on here, and I'm sure I'm missing something. Any help is appreciated."
node,OnItemClickListener is triggered n times,"Hi, in my code I have : 
mListView.addOnItemTouchListener(new RecyclerItemClickListener.OnItemClickListener() {
                @Override
                public void onItemClick(CardItemView cardItemView, int i) {
// Part A
}

//                @Override
//                public void onItemLongClick(CardItemView cardItemView, int i) {
//...
//}
});

The code at Part A is triggered as many time as the current number of cards inside the mListView. Did I do something wrong? 

Thanks!
"
node,Dialog Disappears on Device Rotation,"When I perform these sequences of events, the dialog on screen disappears:

Sequence 1:
1.  Long Click on code item in list
2.  Click on Rename
3. Orientation Change

Sequence 2:
1.  Long Click on code item
2.  Click on Remove
3. Orientation Change
"
node,Support for private git repo URLs,""
node,Update Picasso library to 2.7.71828,Update Picasso library to 2.7.71828
node,Please provide us with apk sample !!,Please provide us with apk sample !!

thank you.

node,Any future for SSH git access with passphrase?,"I see in the docs this is not supported, but wonder if its an eminent feature or a if there is a work around.   I'm specifically using the docker integration to run copybara, but my ssh key has a pretty long passphrase.

(FTR I'm stoked this exists, its what I always hoped MOE would be, but this unlike MOE just worked pretty much OOTB, so thanks!)"
node,The  function of dismiss Card doesn't work., mListView.setOnDismissCallback(new OnDismissCallback())

This function can not work. 

node,Adding antialias to every paints for #2,Adding antialias to every paints for #2 

node,Add Bazel buildtools to Docker image,Adding `buildifier` and `buildozer` to the copybara docker image would ease usage for me.
node,Empty layouts,"For example in ButtonsCard, when setting left or right button text to """" or null, an empty button is created. This should not happen.

Also when both buttons are null or """" the whole button ""holder"" should dissapear, without leaving a big padding on the bottom.

I'll send a pull request if I have time to fix it.
"
node,"listView.getDividerHeight() return '""-1""","```
private void calculateListHeight(ListView listView) {
        final ListAdapter adapter = listView.getAdapter();


        int totalHeight = 0;
        for (int i = 0; i < adapter.getCount(); i++) {
            View item = adapter.getView(i, null, listView);
            item.measure(
                    View.MeasureSpec.makeMeasureSpec(0, MeasureSpec.UNSPECIFIED),
                    View.MeasureSpec.makeMeasureSpec(0, MeasureSpec.UNSPECIFIED)
            );
            totalHeight += item.getMeasuredHeight();
        }

        ViewGroup.LayoutParams params = listView.getLayoutParams();
        params.height = totalHeight + listView.getDividerHeight() * (adapter.getCount());

        listView.setLayoutParams(params);
        listView.requestLayout();
    }
```

When I use  BasicListViewCard Show my ListView , It's can't show all my items,
then I find `listView.getDividerHeight()` alaways return -1，

then I give it a Default value (30dp),fix it for me,

It seems is not a issue of your project, But I just want know what reason cause this problem,Thank you!
"
node,Untabify the transformations example.,""
node,Converted project to Gradle format (Android Studio 1.1.0),"Given that Android Studio is stable and now the officially supported Android IDE moving forward, this commit migrates this project into the new Gradle format.  
"
node,Clarify start steps,For Bazel n00bs like me.
node,Increase Spacing and Card Layout,How can I increase the spacing between two cards ?

node,Any change in FedRAMP Approval plans?,"Older issue - #65  referencing the same question, I wanted to see if there had been any change or any future plans in development.


"
node,Add color or icon to OTP code UI,"In case when there are multiple OTP codes, it would help if they are visually different.
Maybe allowing a user to set a color for the OTP account, or perhaps adding a icon/emoji on left/right side of the code.
"
node,How to overlay a file such as README.md,"Hi there Copybara friends!

I'm working on another project using this fabulous tool, and I was wondering about a particular use case and how to best accomplish it.

```
core.workflow(
    name = ""default"",
    origin = git.origin(
        url = sourceUrl,
        ref = ""master"",
    ),
    destination = git.destination(
        url = destinationUrl,
        fetch = ""master"",
        push = ""master"",
    ),
    mode = ""ITERATIVE"",
    # Change path to the folder you want to publish publicly
    origin_files = glob([""**""], exclude = [""copy.bara.sky"", "".copybara/**"", ""Jenkinsfile"", ""README.md""]),
    destination_files = glob([""**""]),

    authoring = authoring.pass_thru(""THIS GUY <dude@email.com>""),
    transformations = [
      metadata.squash_notes(prefix = 'Public export of code:\n\n', show_description = False),
      core.copy("".copybara/public"", """", paths = glob([""README.md""]))
    ],
)
```

I was wondering if this is the best way to accomplish overlaying a public README.md from an internal repo. I'm asking this publicly because I'm not 100% sure how to dry run the copybara stuff and see what a public repo will look like, and as well to just see if there is a better way to accomplish this. I think the core.replace stuff is a bit too granular, in this case replacing the file completely seems to make the most sense.

Thanks!
"
